Date,SENSEX,US ROI,INDIAN ROI ,time_idx,month,EXR RATE IN $
2015-01-27,29451.65,0.11,7.9344,117,1,61.464
2015-01-28,29565.72,0.12,7.7066,117,1,61.4105
2015-01-29,29516.49,0.11,7.7181,117,1,61.4998
2015-01-30,29801.6,0.06,7.8135,117,1,61.7575
2015-02-02,29143.63,0.12,7.5681,118,2,61.884
2015-02-03,29217.4,0.12,7.8049,118,2,61.7389
2015-02-04,29129.85,0.11,7.5871,118,2,61.68
2015-02-05,28912.38,0.12,7.8519,118,2,61.8748
2015-02-06,28892.21,0.11,7.6169,118,2,61.7363
2015-02-09,28566.5,0.12,7.7491,118,2,62.141
2015-02-10,28122.48,0.12,7.6005,118,2,61.9634
2015-02-11,28450.26,0.12,7.9145,118,2,62.1536
2015-02-12,28650.25,0.12,7.7495,118,2,62.43
2015-02-13,28888.99,0.12,7.5061,118,2,62.136
2015-02-16,29170.77,0.12,7.7673,118,2,62.2023
2015-02-18,29136.07,0.12,7.7379,118,2,62.245
2015-02-20,29446.21,0.12,7.6291,118,2,62.255
2015-02-23,29316.58,0.11,7.8387,118,2,62.1838
2015-02-24,29016.55,0.11,7.7336,118,2,62.2758
2015-02-25,29115.32,0.11,7.5753,118,2,62.0468
2015-02-26,29051.9,0.11,7.7374,118,2,61.9395
2015-02-27,28865.12,0.06,7.5342,118,2,61.7908
2015-03-02,29533.42,0.12,7.6045,119,3,61.8248
2015-03-03,29500.19,0.12,7.4887,119,3,61.8387
2015-03-04,29937.27,0.11,7.2492,119,3,61.8543
2015-03-05,29436.77,0.11,7.1717,119,3,62.2015
2015-03-09,29316.54,0.12,7.4745,119,3,62.616
2015-03-10,28924.06,0.12,7.281,119,3,62.6983
2015-03-11,28725.75,0.11,7.3796,119,3,62.745
2015-03-12,28798.61,0.11,7.4234,119,3,62.5665
2015-03-13,29134.93,0.11,7.2895,119,3,62.6733
2015-03-16,28546.31,0.12,7.6104,119,3,62.8215
2015-03-17,28595.0,0.12,7.2532,119,3,62.692
2015-03-18,28766.87,0.11,7.2058,119,3,62.672
2015-03-19,28805.22,0.12,7.499,119,3,62.4208
2015-03-20,28465.44,0.12,7.6938,119,3,62.4923
2015-03-23,28317.29,0.12,7.3644,119,3,62.2879
2015-03-24,28209.33,0.11,7.3546,119,3,62.1988
2015-03-25,28216.09,0.12,7.2944,119,3,62.3419
2015-03-26,27937.62,0.11,7.2743,119,3,62.6728
2015-03-27,27649.78,0.12,7.4968,119,3,62.6069
2015-03-30,27655.79,0.12,7.8557,119,3,62.6305
2015-03-31,28069.85,0.06,10.9986,119,3,62.5908
2015-04-06,28351.94,0.13,7.2487,120,4,62.158
2015-04-07,28582.33,0.12,7.2854,120,4,62.3321
2015-04-08,28601.49,0.12,7.35,120,4,62.3295
2015-04-09,28858.42,0.12,7.4423,120,4,62.256
2015-04-10,28889.27,0.12,7.5591,120,4,62.366
2015-04-13,28955.13,0.13,7.4237,120,4,62.3885
2015-04-15,29087.25,0.13,7.4247,120,4,62.4026
2015-04-16,28876.23,0.13,7.3715,120,4,62.3685
2015-04-17,28682.97,0.13,7.3605,120,4,62.346
2015-04-20,28525.65,0.13,7.6454,120,4,62.5633
2015-04-21,27860.51,0.13,7.2654,120,4,62.92
2015-04-22,27756.68,0.13,7.3657,120,4,62.8183
2015-04-23,27977.27,0.13,7.727,120,4,63.185
2015-04-24,27804.58,0.13,7.4495,120,4,63.4006
2015-04-27,27565.49,0.13,7.4721,120,4,63.6115
2015-04-28,27215.61,0.13,7.4427,120,4,63.3305
2015-04-29,27395.71,0.13,7.5052,120,4,63.2025
2015-04-30,27242.05,0.08,7.6841,120,4,63.578
2015-05-05,27561.32,0.13,7.2993,121,5,63.5194
2015-05-06,27473.36,0.13,7.3257,121,5,63.6425
2015-05-07,26721.34,0.13,7.7779,121,5,63.88
2015-05-08,26814.38,0.13,7.1437,121,5,64.0493
2015-05-11,27249.42,0.13,7.6109,121,5,63.8495
2015-05-12,27502.91,0.13,7.2426,121,5,64.202
2015-05-13,27023.71,0.13,7.3941,121,5,64.1895
2015-05-14,27290.17,0.13,7.4649,121,5,63.838
2015-05-15,27233.9,0.13,7.256,121,5,63.5788
2015-05-18,27416.97,0.13,7.5864,121,5,63.5543
2015-05-19,27663.08,0.12,7.662,121,5,63.6868
2015-05-20,27749.3,0.12,7.3478,121,5,63.8655
2015-05-21,27885.36,0.12,7.6095,121,5,63.7
2015-05-22,27849.54,0.13,7.6125,121,5,63.5728
2015-05-25,27893.25,0.13,7.5105,121,5,63.6228
2015-05-26,27633.66,0.12,7.4827,121,5,63.845
2015-05-27,27447.4,0.12,7.5636,121,5,63.9475
2015-05-28,27619.31,0.12,7.5638,121,5,63.901
2015-05-29,27553.03,0.08,7.5059,121,5,63.7615
2015-06-01,27770.79,0.12,7.4037,122,6,63.6083
2015-06-02,27890.73,0.12,7.2276,122,6,63.833
2015-06-03,27230.68,0.13,6.9949,122,6,63.8515
2015-06-04,26940.64,0.13,7.0825,122,6,64.1775
2015-06-05,26819.82,0.13,7.2624,122,6,63.8955
2015-06-08,26814.31,0.13,7.3516,122,6,64.11
2015-06-09,26510.29,0.13,7.1196,122,6,63.936
2015-06-10,26517.32,0.13,7.0079,122,6,63.8849
2015-06-11,26959.98,0.13,7.1656,122,6,63.891
2015-06-12,26340.32,0.13,7.1354,122,6,64.0301
2015-06-15,26498.67,0.13,7.0799,122,6,64.0868
2015-06-16,26586.86,0.14,6.9622,122,6,64.1505
2015-06-17,26815.41,0.14,6.9829,122,6,64.1135
2015-06-18,26916.99,0.14,7.0288,122,6,63.8495
2015-06-19,27207.76,0.13,7.0903,122,6,63.8195
2015-06-22,27427.19,0.13,7.1278,122,6,63.5098
2015-06-23,27760.11,0.13,7.0649,122,6,63.6406
2015-06-24,27852.32,0.13,7.0463,122,6,63.66
2015-06-25,27660.22,0.13,7.078,122,6,63.6121
2015-06-26,27880.72,0.13,7.0984,122,6,63.6042
2015-06-29,27451.07,0.14,7.0413,122,6,63.917
2015-06-30,27627.39,0.08,7.0592,122,6,63.7549
2015-07-01,27823.65,0.13,7.0754,123,7,63.6223
2015-07-02,28100.38,0.13,7.0743,123,7,63.5705
2015-07-03,27973.12,0.13,6.9863,123,7,63.3963
2015-07-06,27857.2,0.13,7.0001,123,7,63.5785
2015-07-07,28220.11,0.13,7.0287,123,7,63.3749
2015-07-08,28031.45,0.13,7.0639,123,7,63.569
2015-07-09,27681.49,0.13,6.9072,123,7,63.5065
2015-07-10,27705.36,0.13,7.0833,123,7,63.3793
2015-07-13,27739.32,0.13,7.0483,123,7,63.4655
2015-07-14,27986.92,0.13,7.0682,123,7,63.4978
2015-07-15,28022.14,0.13,7.0725,123,7,63.3847
2015-07-16,28259.7,0.14,7.062,123,7,63.4955
2015-07-17,28480.92,0.13,7.0566,123,7,63.4928
2015-07-20,28544.28,0.14,7.0767,123,7,63.551
2015-07-21,28381.82,0.13,6.836,123,7,63.6506
2015-07-22,28159.42,0.13,7.0697,123,7,63.5283
2015-07-23,28540.97,0.13,7.0644,123,7,63.7138
2015-07-24,28390.5,0.13,7.0809,123,7,63.8916
2015-07-27,28117.65,0.14,7.116,123,7,64.0028
2015-07-28,27630.21,0.14,7.0573,123,7,64.027
2015-07-29,27540.46,0.14,7.0896,123,7,63.8943
2015-07-30,27685.82,0.14,7.0192,123,7,64.0061
2015-07-31,27814.51,0.08,7.065,123,7,64.0054
2015-08-03,28089.09,0.14,7.0096,124,8,63.9623
2015-08-04,28225.04,0.14,7.0571,124,8,63.9315
2015-08-05,28138.04,0.14,7.0592,124,8,63.8159
2015-08-06,28291.88,0.14,7.0819,124,8,63.7603
2015-08-07,28327.11,0.14,7.1006,124,8,63.8061
2015-08-10,28250.78,0.14,7.0919,124,8,63.759
2015-08-11,28193.26,0.15,7.088,124,8,64.1732
2015-08-12,27880.76,0.15,7.1096,124,8,64.827
2015-08-13,27635.25,0.15,7.0969,124,8,64.9212
2015-08-14,27668.06,0.14,7.0727,124,8,65.1225
2015-08-17,28093.54,0.15,7.2343,124,8,65.22
2015-08-19,27851.81,0.15,7.0698,124,8,65.2525
2015-08-20,27959.19,0.15,6.9965,124,8,65.2385
2015-08-21,27440.1,0.15,7.1176,124,8,65.8298
2015-08-24,26730.4,0.15,7.1242,124,8,66.5093
2015-08-25,25916.26,0.15,6.9157,124,8,66.709
2015-08-26,26063.27,0.14,7.1104,124,8,66.161
2015-08-27,26137.03,0.14,7.0274,124,8,66.0605
2015-08-28,26542.84,0.14,7.0632,124,8,66.0808
2015-08-31,26469.42,0.08,7.1312,124,8,66.3062
2015-09-01,26127.04,0.14,7.0924,125,9,66.2603
2015-09-02,25891.95,0.14,7.1122,125,9,66.1638
2015-09-03,25614.69,0.14,6.9317,125,9,66.228
2015-09-04,25772.58,0.14,7.0747,125,9,66.4003
2015-09-07,25302.98,0.14,7.1002,125,9,66.7445
2015-09-08,24972.01,0.14,7.3226,125,9,66.606
2015-09-09,25682.87,0.14,7.1048,125,9,66.2945
2015-09-10,25522.96,0.14,7.1129,125,9,66.584
2015-09-11,25793.77,0.14,7.0812,125,9,66.3866
2015-09-14,25706.87,0.14,7.181,125,9,66.3708
2015-09-15,25908.34,0.14,7.1473,125,9,66.4383
2015-09-16,25884.05,0.14,7.2708,125,9,66.5
2015-09-18,26130.36,0.14,7.4065,125,9,65.9255
2015-09-21,26107.98,0.14,7.0019,125,9,65.7531
2015-09-22,26274.37,0.14,7.1311,125,9,65.625
2015-09-23,25526.53,0.14,7.2067,125,9,65.9696
2015-09-24,25798.05,0.14,6.9233,125,9,66.0993
2015-09-28,25922.71,0.13,7.6124,125,9,66.0805
2015-09-29,25496.38,0.13,6.7746,125,9,66.1843
2015-09-30,25986.52,0.07,6.8612,125,9,65.7418
2015-10-01,26344.19,0.13,6.692,126,10,65.554
2015-10-05,26379.42,0.13,6.6152,126,10,65.2905
2015-10-06,26976.66,0.13,6.6195,126,10,65.3908
2015-10-07,26966.86,0.13,6.6374,126,10,65.2571
2015-10-08,27116.86,0.13,6.6578,126,10,65.157
2015-10-09,26974.92,0.13,6.6754,126,10,64.7848
2015-10-12,27242.6,0.13,6.7412,126,10,64.726
2015-10-13,26874.29,0.13,6.6419,126,10,65.0215
2015-10-14,26760.32,0.13,6.8858,126,10,65.1123
2015-10-15,26842.19,0.13,6.6513,126,10,64.824
2015-10-16,27062.8,0.13,6.6907,126,10,64.9697
2015-10-19,27305.62,0.13,6.7081,126,10,64.8178
2015-10-20,27402.9,0.13,6.8479,126,10,64.8908
2015-10-21,27312.35,0.13,6.7188,126,10,65.1513
2015-10-23,27466.64,0.12,6.9749,126,10,64.8815
2015-10-26,27575.04,0.12,6.9752,126,10,64.9603
2015-10-27,27291.06,0.12,6.5842,126,10,64.9553
2015-10-28,27131.71,0.12,6.5758,126,10,65.0408
2015-10-29,27083.7,0.12,6.6333,126,10,65.1515
2015-10-30,26878.48,0.07,6.8566,126,10,65.2231
2015-11-02,26641.69,0.12,6.6562,127,11,65.4793
2015-11-03,26660.71,0.12,6.4852,127,11,65.451
2015-11-04,26704.02,0.12,6.6758,127,11,65.568
2015-11-05,26557.8,0.12,6.6786,127,11,65.6755
2015-11-06,26284.01,0.12,6.4748,127,11,65.791
2015-11-09,25809.0,0.12,7.1125,127,11,66.3378
2015-11-10,26094.09,0.12,6.9302,127,11,66.3495
2015-11-13,25724.09,0.12,6.7516,127,11,66.139
2015-11-16,25580.15,0.13,6.8495,127,11,66.169
2015-11-17,25897.88,0.13,6.8086,127,11,65.9805
2015-11-18,25837.71,0.12,6.774,127,11,66.1138
2015-11-19,25640.34,0.12,6.5476,127,11,66.1105
2015-11-20,25856.13,0.12,6.7071,127,11,66.094
2015-11-23,25945.14,0.12,6.8653,127,11,66.349
2015-11-24,25785.61,0.12,6.9774,127,11,66.384
2015-11-26,25769.81,0.12,6.7979,127,11,66.5507
2015-11-27,26003.2,0.12,6.745,127,11,66.7503
2015-11-30,26142.53,0.08,6.8652,127,11,66.8148
2015-12-01,26201.27,0.13,6.6947,128,12,66.518
2015-12-02,26239.39,0.13,6.6433,128,12,66.6158
2015-12-03,26123.86,0.13,6.6168,128,12,66.745
2015-12-04,25810.06,0.13,6.5404,128,12,66.8365
2015-12-07,25746.03,0.13,6.7227,128,12,66.6263
2015-12-08,25488.42,0.13,6.6481,128,12,66.7983
2015-12-09,25299.34,0.14,6.5089,128,12,66.75
2015-12-10,25136.71,0.14,6.6587,128,12,66.7905
2015-12-11,25281.77,0.14,6.7209,128,12,66.786
2015-12-14,24935.6,0.15,6.7069,128,12,66.994
2015-12-15,25186.68,0.15,6.6902,128,12,67.0435
2015-12-16,25402.47,0.15,6.7912,128,12,66.8468
2015-12-17,25596.63,0.37,6.7351,128,12,66.6488
2015-12-18,25764.67,0.37,6.7943,128,12,66.4235
2015-12-21,25425.32,0.36,6.934,128,12,66.324
2015-12-22,25731.07,0.36,6.7148,128,12,66.2985
2015-12-23,25697.66,0.36,6.7415,128,12,66.202
2015-12-28,25858.52,0.36,6.7977,128,12,66.138
2015-12-29,26075.68,0.36,6.6641,128,12,66.37
2015-12-30,26123.87,0.35,6.6805,128,12,66.4243
2015-12-31,25980.86,0.2,6.9728,128,12,66.326
2016-01-01,26101.5,0.2,6.7216,129,1,66.178
2016-01-04,26116.52,0.36,6.6515,129,1,66.4623
2016-01-05,25744.7,0.36,6.6925,129,1,66.5418
2016-01-06,25628.23,0.36,6.8403,129,1,66.7165
2016-01-07,25224.7,0.36,6.7761,129,1,66.9115
2016-01-08,24969.02,0.36,6.9466,129,1,66.669
2016-01-11,24787.11,0.36,6.8763,129,1,66.7885
2016-01-12,24862.93,0.36,6.7907,129,1,66.8905
2016-01-13,24804.64,0.36,6.7576,129,1,66.8394
2016-01-14,24606.2,0.36,6.7613,129,1,67.095
2016-01-15,24881.76,0.36,6.8964,129,1,67.4325
2016-01-18,24400.78,0.36,6.8524,129,1,67.588
2016-01-19,24257.28,0.36,6.9129,129,1,67.563
2016-01-20,24325.77,0.37,6.7251,129,1,67.9774
2016-01-21,24194.75,0.37,6.6275,129,1,68.06
2016-01-22,24122.06,0.38,6.9178,129,1,67.748
2016-01-25,24540.97,0.38,7.0232,129,1,67.6428
2016-01-27,24643.13,0.38,6.8555,129,1,67.9803
2016-01-28,24481.86,0.38,6.6583,129,1,68.0858
2016-01-29,24347.31,0.29,6.9961,129,1,67.8763
2016-02-01,24982.22,0.38,6.6851,130,2,67.6728
2016-02-02,24868.21,0.38,6.6487,130,2,67.834
2016-02-03,24393.59,0.38,6.6327,130,2,68.1825
2016-02-04,24386.45,0.38,6.6777,130,2,67.8093
2016-02-05,24360.36,0.38,6.7348,130,2,67.6365
2016-02-08,24637.41,0.38,6.8934,130,2,67.819
2016-02-09,24076.85,0.38,6.7489,130,2,68.1623
2016-02-10,23938.32,0.38,6.845,130,2,67.8781
2016-02-11,23758.46,0.38,6.9671,130,2,68.0155
2016-02-12,23060.39,0.38,6.6222,130,2,68.4365
2016-02-15,23223.43,0.38,6.8511,130,2,68.1348
2016-02-16,23688.61,0.38,6.7459,130,2,68.336
2016-02-17,23237.23,0.37,6.8067,130,2,68.592
2016-02-18,23536.47,0.38,6.7756,130,2,68.494
2016-02-22,23783.47,0.38,6.8124,130,2,68.5517
2016-02-23,23850.41,0.38,6.6833,130,2,68.6408
2016-02-24,23332.94,0.38,6.8887,130,2,68.565
2016-02-25,23105.16,0.37,6.6816,130,2,68.599
2016-02-26,23141.08,0.37,6.6163,130,2,68.7775
2016-02-29,23238.5,0.29,7.0333,130,2,68.616
2016-03-01,23153.32,0.36,6.6947,131,3,68.158
2016-03-02,24044.96,0.37,6.7239,131,3,67.7022
2016-03-03,24386.67,0.37,6.7243,131,3,67.3786
2016-03-04,24704.59,0.36,6.7054,131,3,67.2713
2016-03-08,24655.19,0.36,6.9179,131,3,67.338
2016-03-09,24527.27,0.36,6.8825,131,3,67.4632
2016-03-10,24815.7,0.36,6.7049,131,3,67.051
2016-03-11,24620.39,0.36,6.5355,131,3,67.0868
2016-03-14,24801.7,0.36,6.9491,131,3,67.023
2016-03-15,24832.04,0.37,6.7516,131,3,67.229
2016-03-16,24537.61,0.37,7.017,131,3,67.368
2016-03-17,24852.18,0.37,6.9224,131,3,66.8806
2016-03-18,24729.41,0.37,6.7947,131,3,66.6088
2016-03-21,25007.56,0.37,6.8874,131,3,66.504
2016-03-22,25331.01,0.37,6.9597,131,3,66.5411
2016-03-23,25322.1,0.37,6.9442,131,3,66.864
2016-03-28,25417.11,0.37,6.9184,131,3,66.668
2016-03-29,24957.24,0.37,6.8223,131,3,66.558
2016-03-30,25062.06,0.37,6.7563,131,3,66.4105
2016-03-31,25364.75,0.25,10.0501,131,3,66.3329
2016-04-04,25333.98,0.37,6.7852,132,4,66.243
2016-04-05,25372.44,0.37,6.4578,132,4,66.3248
2016-04-06,24978.86,0.37,6.3873,132,4,66.5807
2016-04-07,24998.79,0.37,6.363,132,4,66.4698
2016-04-11,24789.4,0.37,6.525,132,4,66.3925
2016-04-12,25056.47,0.37,6.4566,132,4,66.495
2016-04-13,25358.42,0.37,6.373,132,4,66.4293
2016-04-18,25833.16,0.37,6.5244,132,4,66.6663
2016-04-20,25942.34,0.37,6.545,132,4,66.2406
2016-04-21,25979.68,0.37,6.499,132,4,66.293
2016-04-22,25892.49,0.37,6.4254,132,4,66.4925
2016-04-25,25891.03,0.37,6.531,132,4,66.6839
2016-04-26,25604.92,0.37,6.4625,132,4,66.733
2016-04-27,25956.42,0.37,6.3959,132,4,66.546
2016-04-28,26078.28,0.37,6.483,132,4,66.4045
2016-04-29,25612.91,0.3,6.535,132,4,66.5176
2016-05-02,25565.44,0.37,6.4662,133,5,66.3435
2016-05-03,25500.14,0.37,6.399,133,5,66.2698
2016-05-04,25210.87,0.37,6.4005,133,5,66.5388
2016-05-05,25187.66,0.37,6.3379,133,5,66.5105
2016-05-06,25223.67,0.37,6.3745,133,5,66.583
2016-05-09,25321.83,0.37,6.5502,133,5,66.4379
2016-05-10,25682.98,0.37,6.5292,133,5,66.7224
2016-05-11,25548.97,0.37,6.5602,133,5,66.6958
2016-05-12,25684.6,0.37,6.4683,133,5,66.5977
2016-05-13,25739.94,0.37,6.4748,133,5,66.7609
2016-05-16,25528.8,0.37,6.4072,133,5,66.8216
2016-05-17,25756.14,0.37,6.4425,133,5,66.7233
2016-05-18,25671.48,0.37,6.4096,133,5,66.9131
2016-05-19,25713.84,0.37,6.5266,133,5,67.2307
2016-05-20,25428.42,0.37,6.384,133,5,67.4076
2016-05-23,25447.72,0.37,6.4674,133,5,67.3492
2016-05-24,25256.97,0.37,6.4761,133,5,67.706
2016-05-25,25432.1,0.37,6.4862,133,5,67.4467
2016-05-26,26008.25,0.37,6.3265,133,5,67.2855
2016-05-27,26415.93,0.37,6.3875,133,5,67.0613
2016-05-30,26694.75,0.37,6.3836,133,5,67.3398
2016-05-31,26817.75,0.29,6.4057,133,5,67.203
2016-06-01,26684.46,0.37,6.3115,134,6,67.3526
2016-06-02,26694.28,0.37,6.2816,134,6,67.2533
2016-06-03,26919.23,0.37,6.2647,134,6,67.2415
2016-06-06,26897.84,0.37,6.3064,134,6,66.9614
2016-06-07,26833.54,0.37,6.4229,134,6,66.8305
2016-06-08,27085.24,0.37,6.4692,134,6,66.737
2016-06-09,26994.48,0.37,6.4174,134,6,66.625
2016-06-10,26742.26,0.37,6.1537,134,6,66.7948
2016-06-13,26468.27,0.37,6.3752,134,6,67.0737
2016-06-14,26482.5,0.37,6.3582,134,6,67.152
2016-06-15,26500.79,0.37,6.3744,134,6,67.1596
2016-06-16,26686.03,0.38,6.3713,134,6,67.2068
2016-06-17,26653.85,0.38,6.3641,134,6,67.1682
2016-06-20,26497.11,0.38,6.2921,134,6,67.4087
2016-06-21,26907.42,0.38,6.286,134,6,67.4767
2016-06-22,26791.68,0.38,6.267,134,6,67.557
2016-06-23,26753.2,0.39,6.3688,134,6,67.3702
2016-06-24,26367.48,0.4,6.3754,134,6,68.0144
2016-06-27,26347.81,0.41,6.2899,134,6,67.9
2016-06-28,26410.66,0.41,6.3218,134,6,67.8867
2016-06-29,26627.15,0.41,6.2511,134,6,67.7443
2016-06-30,26926.17,0.3,6.42,134,6,67.6166
2016-07-01,27064.33,0.41,6.2461,135,7,67.441
2016-07-04,27314.44,0.41,6.2244,135,7,67.1848
2016-07-05,27340.72,0.4,6.2125,135,7,67.4028
2016-07-07,27209.97,0.4,6.2854,135,7,67.4972
2016-07-08,27292.2,0.4,6.4365,135,7,67.4584
2016-07-11,27358.23,0.4,6.4211,135,7,67.1426
2016-07-12,27667.81,0.4,6.3367,135,7,67.1471
2016-07-13,27912.14,0.4,6.3754,135,7,67.2046
2016-07-14,27857.8,0.4,6.3369,135,7,66.9136
2016-07-15,27966.14,0.4,6.317,135,7,67.0655
2016-07-18,27920.66,0.4,6.3871,135,7,67.1015
2016-07-19,27790.05,0.4,6.3891,135,7,67.1462
2016-07-20,27775.7,0.4,6.4443,135,7,67.172
2016-07-21,27980.07,0.4,6.3419,135,7,67.2035
2016-07-22,27721.72,0.4,6.4095,135,7,67.1355
2016-07-25,27753.96,0.4,6.3866,135,7,67.243
2016-07-26,28121.37,0.4,6.3511,135,7,67.368
2016-07-27,27976.14,0.4,6.3895,135,7,67.2362
2016-07-28,28108.78,0.4,6.3803,135,7,67.055
2016-07-29,28232.87,0.3,6.453,135,7,67.034
2016-08-01,28083.08,0.4,6.3715,136,8,66.7412
2016-08-02,28069.12,0.4,6.3803,136,8,66.7612
2016-08-03,28008.52,0.4,6.3928,136,8,66.9368
2016-08-04,27899.88,0.4,6.4044,136,8,66.9447
2016-08-05,27810.55,0.4,6.3708,136,8,66.8141
2016-08-08,28181.92,0.4,6.4462,136,8,66.7407
2016-08-09,28289.22,0.4,6.4742,136,8,66.9633
2016-08-10,28133.36,0.4,6.4574,136,8,66.7442
2016-08-11,27805.94,0.4,6.4509,136,8,66.8571
2016-08-12,27919.95,0.4,6.4267,136,8,66.8252
2016-08-16,28190.04,0.4,6.4075,136,8,66.8983
2016-08-18,28077.64,0.4,6.3566,136,8,66.7939
2016-08-19,28167.66,0.4,6.3898,136,8,66.9296
2016-08-22,28088.07,0.4,6.3889,136,8,67.194
2016-08-23,28012.56,0.4,6.4086,136,8,67.0885
2016-08-24,28065.25,0.4,6.424,136,8,67.132
2016-08-25,28103.6,0.4,6.4161,136,8,67.0876
2016-08-26,27882.75,0.4,6.3769,136,8,67.0299
2016-08-29,27827.26,0.4,6.3931,136,8,67.181
2016-08-30,28012.46,0.4,6.3847,136,8,67.0879
2016-08-31,28372.25,0.3,6.3902,136,8,66.9813
2016-09-01,28459.09,0.4,6.3869,137,9,66.9539
2016-09-02,28498.72,0.4,6.359,137,9,66.8405
2016-09-06,28631.27,0.4,6.3827,137,9,66.5469
2016-09-07,29035.67,0.4,6.3947,137,9,66.3618
2016-09-08,28929.46,0.4,6.3827,137,9,66.4483
2016-09-09,29062.9,0.4,6.3962,137,9,66.5462
2016-09-12,28481.09,0.4,6.4095,137,9,66.9017
2016-09-14,28345.49,0.4,6.4229,137,9,66.9642
2016-09-15,28398.33,0.4,6.4585,137,9,67.0248
2016-09-16,28520.3,0.4,6.4551,137,9,66.8804
2016-09-19,28626.6,0.4,6.4419,137,9,66.8737
2016-09-20,28690.66,0.4,6.4371,137,9,67.02
2016-09-21,28554.38,0.4,6.432,137,9,67.0631
2016-09-22,28766.94,0.4,6.4217,137,9,66.8451
2016-09-23,28810.32,0.4,6.4154,137,9,66.6519
2016-09-26,28630.92,0.4,6.425,137,9,66.7095
2016-09-27,28373.02,0.4,6.4143,137,9,66.4627
2016-09-28,28198.88,0.4,6.4236,137,9,66.4482
2016-09-29,28423.14,0.4,6.4383,137,9,66.5521
2016-09-30,27807.82,0.29,6.4513,137,9,66.6596
2016-10-03,27997.29,0.4,6.389,138,10,66.533
2016-10-04,28377.64,0.4,6.2739,138,10,66.5559
2016-10-05,28425.74,0.4,6.1619,138,10,66.5699
2016-10-06,28298.35,0.4,6.1624,138,10,66.6322
2016-10-07,28129.22,0.4,6.1727,138,10,66.7875
2016-10-10,28144.28,0.4,6.1796,138,10,66.5856
2016-10-13,28042.62,0.41,6.2089,138,10,66.8473
2016-10-14,27712.22,0.41,6.2347,138,10,66.8481
2016-10-17,27776.14,0.41,6.244,138,10,66.7779
2016-10-18,27656.89,0.41,6.2323,138,10,66.7268
2016-10-19,28112.36,0.41,6.2211,138,10,66.7145
2016-10-20,28031.57,0.41,6.2135,138,10,66.7411
2016-10-21,28163.41,0.41,6.2217,138,10,66.8943
2016-10-24,28156.59,0.41,6.2254,138,10,66.8625
2016-10-25,28159.09,0.41,6.166,138,10,66.8777
2016-10-26,28050.55,0.41,6.1191,138,10,66.7621
2016-10-27,27808.63,0.41,6.1902,138,10,66.8854
2016-10-28,27983.14,0.41,6.2034,138,10,66.8566
2016-11-01,27966.18,0.41,6.0918,139,11,66.714
2016-11-02,27679.32,0.41,6.1264,139,11,66.8294
2016-11-03,27518.06,0.41,6.1625,139,11,66.6942
2016-11-04,27465.55,0.41,6.1591,139,11,66.7219
2016-11-07,27552.27,0.41,6.205,139,11,66.7301
2016-11-08,27537.26,0.41,6.2131,139,11,66.7073
2016-11-09,26251.38,0.41,6.1937,139,11,66.7968
2016-11-10,27605.05,0.41,6.2274,139,11,66.4273
2016-11-11,27344.85,0.41,6.2191,139,11,67.0292
2016-11-15,26809.61,0.41,6.0441,139,11,67.7173
2016-11-16,26508.94,0.41,6.0247,139,11,67.7791
2016-11-17,26304.9,0.41,6.0317,139,11,67.9106
2016-11-18,26270.2,0.41,5.9375,139,11,68.0937
2016-11-21,26246.7,0.41,5.9151,139,11,68.2575
2016-11-22,25928.16,0.41,5.9538,139,11,68.2317
2016-11-23,26101.33,0.41,5.9727,139,11,68.4772
2016-11-24,26049.14,0.41,5.9007,139,11,68.656
2016-11-25,25953.24,0.41,5.9812,139,11,68.4626
2016-11-28,26303.52,0.41,6.516,139,11,68.7235
2016-11-29,26408.62,0.41,6.3755,139,11,68.6535
2016-11-30,26441.02,0.31,6.2714,139,11,68.526
2016-12-01,26756.66,0.41,6.1264,140,12,68.3734
2016-12-02,26437.37,0.41,6.0622,140,12,68.3689
2016-12-05,26253.48,0.41,6.0763,140,12,68.1703
2016-12-06,26403.62,0.41,6.0958,140,12,68.0322
2016-12-07,26456.21,0.41,6.1368,140,12,67.8707
2016-12-08,26366.52,0.41,6.276,140,12,67.4325
2016-12-09,26787.14,0.41,6.1793,140,12,67.584
2016-12-13,26607.65,0.41,6.053,140,12,67.4867
2016-12-14,26707.91,0.41,6.0683,140,12,67.5604
2016-12-15,26497.71,0.66,6.1126,140,12,67.7994
2016-12-16,26548.67,0.66,6.1261,140,12,67.7777
2016-12-19,26505.66,0.66,6.0796,140,12,67.7262
2016-12-20,26374.59,0.66,6.1123,140,12,67.8954
2016-12-21,26368.88,0.66,6.1052,140,12,67.8724
2016-12-22,26224.07,0.66,6.1008,140,12,67.9136
2016-12-23,25959.99,0.66,6.1282,140,12,67.9117
2016-12-26,25992.41,0.66,6.1012,140,12,67.8331
2016-12-27,25815.43,0.66,6.1272,140,12,67.9967
2016-12-28,26243.19,0.66,6.1235,140,12,68.225
2016-12-29,26429.41,0.66,6.1141,140,12,68.1241
2016-12-30,26441.51,0.55,6.1069,140,12,67.9547
2017-01-02,26711.15,0.55,6.0646,141,1,68.0225
2017-01-03,26616.92,0.66,5.9954,141,1,68.0864
2017-01-04,26677.22,0.66,6.0626,141,1,68.1791
2017-01-05,26738.42,0.66,6.102,141,1,67.7884
2017-01-06,26929.69,0.66,6.1279,141,1,67.9522
